ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Ar-04333	خايف من ايه مرعوب من نفسى 💔	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-04380	حاول انك تكون للناس الي حواليك 😍\nضحكة 😁 فرحة 😊 ملجأ 👌 دعوة 🎀 \nوتأكد انه السعادة الي بتعطيها لغيرك 🙈 \nرح ترجعلك بيوم من الايام .. ويمكن اكتر	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01554	ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-02263	مو أحياناً إلا دايماً\nضِحكتك جبْر خاطر.	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02053	@A_F_alajmiii والله انك نشمي وكفو يا حبي لكم يا أهل الكويت 😘	0	0	0	0	0	1	0	0	0	0	0
2018-Ar-02246	مجرد ابتسامة وحدة بتهز شدة صلابتي	0	0	0	0	0	0	1	0	0	0	0
2018-Ar-00309	صباح الأشياء الصغيرة التي تبدأ بها يومك دعاء كوب قهوة عطر مفضل واغنيه جميله في وسط الزحام - يشعر بالتفاؤل	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-04294	كان يا مكان في حلو الزمان امرأة تقطف الأزهار كل صباح 💐	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-01361	@_hiiiiind @FTLadies قله ادب 😠\nابغا اعرف على الاقل متى لأني جالسه استنى من ٣ شهور	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03468	@fofo9439 @thawwil @Adelaltwaijri علي النعمه ياللي اسمك فهد انت اهبل ومانتش فاهم حاجه ... بس حانقول ايه طالع اهبل على امك	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-03171	متى اثير فضولك ؟\nالحين كل شي يثير غضبي مو فضولي لا خلص الصيفي اتفرغ لفضولي💔🙂	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-02953	#السعادة 🌸 لا تحتاج إلى معجزات 🎶 كل ما تحتاجه #قلب متسامح 😍 وجه #مبتسم 😝 #قناعة_بالنصيب ❤ و ثقة تامة بالله 💜 #شيكو	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02539	الشوق يقتلنا دون أدنى رحمة الحنين كافر #تنهيدة	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-01854	انت متخيل ان #مفيش شياطين دلوقتي 😳\nوان اللي #بيعصي ده هو #انت بكاااامل قوتك وارادتك 😰😨\n#مرعب_بجد 💔	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-02090	ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00472	انتي مرح و فرح و بهجه وسرور وكل أسباب السعاده 😴 ❤️❤️	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01618	مشكلة ارتجافي دايم انفضح..	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-02501	قسم بالله ارتجف ارتجاف كأني ميت وبعد المباراة اصدع	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-03100	أشياء تبث السعادة ك رضا الله ورضا الوالدين إبتسامة الإخوة أناس أحبوك لله وفي الله سلامة الصدر وصفاء القلب ونقيه	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03609	وش معنى مجيد يساعد سرور سعد يساعده 😉 😂 😂 #شور_بيت7	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-04382	@ZaroutaYoucef هدا يعني اخي الكريم انه يحق لك الاكل و التمتع بقليل من الدلاع و الخبز شهية طيبة 👌🍰🍪🍔🍮🍭🍹🍎🍉🍉🍞	0	0	0	0	0	1	1	0	0	0	0
2018-Ar-02027	ليش يا شيخ كل كلامك عقاب وعذاب ونار ترى الدين ترهيب وترغيب رحمة وحزم مو كله عقاب ونار جهنم أخاف انك توسوس أو تغتر انك فاهم	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-00360	انحرق علي اكثر شي كنت متحمس له 💔 💔 هوية العملاق الوحش/القرد الله ينتقم منك ي الحيوان اللي حرقت علي 😤 😑	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02254	ما ندمت على سكوتي مرة لكنني ندمت على الكلام مرارا #دبي #الامارات #ندم #حب #سكوت	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-02905	مش ضروري لَبْس العيد فرحه بالقلوب الله يقدرنا على زرع الابتسامة والفرح  #شنو_بتلبس_بلعيد	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03109	أي اقتراح لتظبيط مزاجي قبل صلاة العيد الصبح عشان لو نزلتلهم بالوش ده هيقتلوني وهبقى نكدية ✋ ولا مرحش الصلاة أحسن 🚶	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-03310	@firstnamewaad يازين دوامي 😆	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00252	الفرح قناعة داخلية اذا ودك تفرح راح تفرح وتكون سعيد والعكس صحيح	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02670	فرحة امبارح وفرحة النهاردة 👏❤\nوالله بنسى تعب الامتحانات والمذاكرة والارف \nبمجرد ما بتفرج ع الأهلى والريال 😍	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-01257	@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-04181	قالت تستهبلين واضح قام مرتاع هنا حسيت بالغبااء واسأله بوساعة وجه بتتسحر 😂 😂 معليش موب مني من العدسات مخليه الرؤية مغبشه 😔 😂 😂	1	0	1	0	1	0	0	1	0	0	0
2018-Ar-02106	هذي الالعاب ماتناسب خصوصا رزدنت ايفل ممكن تعيش طفل بحالة خوف ورعب	0	1	0	1	0	0	0	0	1	0	0
2018-Ar-02866	#مبسوط 😊 وفخور #انا الليلة #شفت نفسي في #التلفزيون 😍 😍 🏃 #بعد-ما-قفلتو 🐸	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01163	شعور عظييمم طلعت كل الطاقه الي فيني وفرغت الطاقه السلبيه الي فيني من المدرسه والضغط الي كنت احسه أحس بسعاده شعور م ينوصف والله 😢 😪 ❤❤	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-04260	أحسست بالسعادة حين حققت حلم الطفولة و تعلمت بنفسي قيادة الدراجة 🚴 🏻 و تتجدد سعادتي كلما مارست هذه الهواية #سعادة	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-00613	#ربي لا تجعلني #اعتب 😊 على من لا #يخشى #حزني 😞 ✋	0	0	0	0	0	0	1	0	1	0	0
2018-Ar-00800	حب الخير يجلب السعادة من حيث لا تدري ولو كان في ابسط الامور اقلها الإبتسامه ^_^ ستجد نفسك سعيد مسرور بذلك	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03467	🌹 لا تزعلين وتزعل الدنيا " معاك " ضحكتك فرحة ل السعيد ول الحزين حتى الفرح لو ضل دربه : إهتداك إنتي جميلة " فوق ما تتخيلين "	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03040	بس حالياً قام أتأمل الفكرة شوي خصوصاً إن كلكم طلعتم بنفس الوقت أحس كأني أتعرف على نفسي\عليكم شيء جميل, أحس هذي لحظة حيوية مفعمة بالحياة شوي	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-04014	وقت الخلاف بلاش تقسوا على بعض.. الخلاف مهما طال مسيره يخلص إنما القسوة وانك تسيب اللي بتحبه ينام زعلان ده عمره ما هيتنسي ابدااا..✋😔💔	0	0	0	0	0	1	0	1	1	0	0
2018-Ar-00643	@ahmedne12 لو جبت 26/30 هبقي فرحان فشخ	0	1	0	0	1	0	1	0	0	0	0
2018-Ar-03491	انتو مب فاهمين مدى الخطوره والضرر الي بيصيب امن الخليج والبدايه بتكون من عندكم افهمو الي يستوي من حولكم #سعيد_الرميثي_يمثلني	1	1	0	1	0	0	0	0	0	0	0
2018-Ar-00151	ويش حيلتي لاصرت اسولف في فراشي احكي لنفسي ونفسي تشتكي قسوة زماني لاسامحك ياذي تعكر لي مزاجي	1	1	0	0	0	0	0	1	1	0	0
2018-Ar-01086	اجمل فرحة #مليون_معجبين	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-02975	قد لا نعلم حجم الفرح الذي يسكننا حتى يأتي من يبعثه فينا ليبدو على قسماتنا متهللا ~	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-04178	#ظريف يزور #موسكو الجمعة المقبل ومصدر دبلوماسي روسي يؤكد زيارة وليد #المعلم في اليوم نفسه	0	1	0	0	0	0	0	0	0	0	0
2018-Ar-00434	_ فرحت جدا ب فوز رويال مدريد \nمو لاني اشجعهم لا بس لانه بيتنا \nينعم بالفرح والسعاده كنه عرس \nواحد من اخواني	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-00429	@khalidjassem74 مشاعر مواطن خليجي مخلص ابوجاسم؛ والله ان فينا من الحزن على مايجري بيننا حد البكاء؛ ولكن مالنا غير الدعاء اللهم اصلح احوالنا.	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00811	ما اشبه الليله بالبارحة حركة النقل هذا العام مثل حركة العام الماضي تعب وقهر وانكسار واحباط من ( وزراة الخيبه ) #اعاده_حركه_النقل_الظالمه2	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-01436	إنتي نفس الكيمياء مهما حاولت اخليك تحبيني تظلين تكرهيني #مود #فضفضة #جرح #اختبار #قياس #حزن #خذلان #فراق	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-00143	فعلا بس فيه تأنيب ضمير بعدين هتزول بس ممكن يتوب	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-01388	مبحبش التهديد حتى لو ف مصلحتى 😠	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-03687	مخنوق معصب خليك بالبيت ماتطلع اتقول شكل للبيع ان يوصل عدد الشجار بين الناس 445 حالة شجار بعضها انتها بالموت	1	1	0	0	0	0	0	0	1	0	0
2018-Ar-00634	وش يهمّك لو رضيت ؟ انت .. م تعرف تحب \n- و ينتهي كل العتاب .	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00598	انا منشكحه انشكاح حلو قدن والله وبفكر اللي التايم 😂 😂 💃 💃	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01286	لا تثير غيرتي عشان م أخسرك و ابتعد عنك بضمير مرتاح كل شي مسموح فيه إلا #الغيرة أخليك لهم و بقلب بارد بدون م اتحسف عليك 👌	1	1	0	0	0	1	0	0	1	0	1
2018-Ar-02412	لا لكن ما يثير امتعاضي هو خبث و دجل و كذب و نجاسة الصهيوسلفية	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01276	كل ماجيت اهتم ببشرتي واظافري يطلعلي شبح الحبه الي تطلع ليلة العيد والظفر الي ينكسر 😖 #رعب	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-03114	ومين اللي انفضح من انفضح قتلة الاطفال والنساء والشيوخ ومثيري العنصريه بين المكونات العربيه ومن اعتدى على الاعراض من الذي انفضح	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-01027	كل الخوف خوف إلا الخوف من الله #طمأنينة ❤❤	0	0	0	1	0	1	1	0	0	0	1
2018-Ar-02591	@lyhalana3 تضحكين 😠\nيارب تطحي في واحد مز \nويتكبر عليك \n😂😂😂	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-00713	#شكرا_حسين_عبدالغني ك عالميه اتمنى الخبر صح 💛 💜 ف اعتزالك يحفظ ذكرى طيبه لك مع العاالمي ارجوا لك حياه سعيده بعيدآ عن الكوره لان عمرك ف نزول 🌺	0	0	0	0	1	1	0	0	0	0	1
2018-Ar-03475	الصادم في حقيقة الامر ان خلود رجعت مشاكسة مثل قبل وتضايقني مجددا وكأننا لم نتحدث بهدوء قبل قليل	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01045	الواحد مايعرف ينام من الهم حتى وانا نايمه قاعده افكر واكلم نفسي وجع جعلني ما عيدت معهم	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-00231	احلي بودي في الدنياا والله❤❤ كل سنه وانت طيب يا قلبي وسنه سعيده عليك يا رب وتحقق كل الي بتتمناه 💝 💝	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-00073	الوضع جنه عندي workshop وبتحضر لي الموجهة #توتر	0	1	0	1	1	0	0	0	0	0	0
2018-Ar-03715	انو السعادة بتلبئلييييي	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-04337	يا حلو العييد فيك 😢 ❤️❤️❤️❤️❤️ #عيدنا_مع_شوج_تايم	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-02249	رغم ضيقي وغضبي من قيادتنا السياسية طول فترتنا الماضية بسبب تجاهلهم معاناة الشعب إلا ان هناك شعور يخبرني ان المعطيات ستتغير الايام القادمة"	1	1	0	0	0	0	0	0	0	0	0
2018-Ar-02569	شعورنا بليلة العيد عالفجر هو نفس شعور الطالب بس يخلص امتحانات الفاينل و يفيق ثاني يوم الصبح بكير مرعوب مفكر حاله عنده مدرسة 😂	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-02783	#قااالولي عشان توقعها في حبك #ضحكها ~_|~\nو اول ما #ضحكت انا اللي وقعت💖😍💖\n❤...#اصل_الحكايه...	0	0	0	0	0	1	0	0	0	0	0
2018-Ar-02117	الإنكسار شي ابد مو حلو خصوصا لما ايي حزه النوم 💔	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-01625	#بلدك_بتتسرق ولسه الناس بتخاف من عسكر جبان	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00424	احب جو الصباح اتلذذ فيه هدوء وسكينه وفوق ذا فاطره يالله بسويلي سناك وبقوم اتابع فلمي 💖 ✌ 🏻	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03640	💞 💞 صباحكم سعادة في اليوم المبارك تقبل الله صيامنا وقيامنا 💞 💞	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02920	@bohadi_MUFC اي ماشستراوي مو واثق بفوز المانيو اليوم احسن ما يشجعهم	0	1	1	0	0	0	0	0	0	0	0
2018-Ar-00405	ويقولون رمضان يجمعنا ...!\nعلى شنو يجمعنا على تويتر وصراخ وشتيمة ..!\nكل رمضان وهذي نوعية المسلسلات ماتختلف ليش ماتكون حب ووفاء وقصة نستفيد .!	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-02297	قال العاملين معاه : نحن لا نعاني من اي قلق او توتر لإن لدى كوشنر قاعدة " لكل مشكلة حل "	0	0	0	0	0	0	0	0	0	0	0
2018-Ar-00070	@dmcsportstv يا عم الله يخربيت السعيد انتوا شايفينه انيستا ليه 😡😡\nوالشقه اللي جنبه خلاص ولعت فيها  😡	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-04336	#افرح وخلي الفرح ده عادة بتنام وتصحى عليه بعد #الرضا هاتلاقي سعادة واللي بتحلم بيه	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02579	الاختبارات قبل رمضان اقسم بالله فرحان لأخواني الطلاب 😍 😍	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02769	@deena1188 @Ghrayb_ @ie_xix ليه تضحكون اللي صار فلم مرعب ووحشيه 😭😭😭😭يارب يموتون اللي ياكلون الناس	1	0	0	1	0	0	0	0	1	0	0
2018-Ar-01496	#اطردوا_السفير_المصري حسبنا الله ونعم الوكيل الجار وما أدراك ما الجار #خبث #حقد #حسد	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-01964	من اكتر مخاوفي انه يصير لبيلا شي وانا حية ، بس دحين بفكر لو رموها بعد موتي ؟ اوو عذبوها او اي شي ؟	0	0	0	1	0	0	0	1	1	0	0
2018-Ar-04028	حاليا عايشه مقطع اغنية "بكيتك لين ملتني عيوني🙂💔" مداومه من احين عساس الكلاس الساعه تسع وطلع الساعه عشر ونص بصيح بصيح 😭💔💔💔💔💔	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00341	#ميلاد_الدعاء15 من رحمة الله بالعباد أن يوفق الله بعضهم أن يدعوا ))لبعض #ميلاد_الدعاء15	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-00446	عيدك سعيد و كل عام و انت بخير اخي و حبيبي فارس ينعاد عليك سنين عديدة يا رب و نحن نشاركك الفرحة يا طيب القلب	0	0	0	0	1	1	1	0	0	0	0
